title,runtime,des,date,rating,genre
Being John Malkovich,113,    A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,1999,7.7,"Comedy, Drama, Fantasy            "
2 Fast 2 Furious,107,    Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,2003,5.9,"Action, Crime, Thriller            "
Insurgent,119,    Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.,2015,6.2,"Action, Adventure, Sci-Fi            "
Ingrid Goes West,98,    An unhinged social media stalker moves to LA and insinuates herself into the life of an Instagram star.,2017,6.6,"Comedy, Drama            "
Corner Gas,30,"    The life, or lack thereof, of a proprietor of a gas station, which is the only stop for miles around and a hub of action on the Prairies.",2009,8.0,Comedy            
Tremors,96,    Natives of a small isolated town defend themselves against strange underground creatures which are killing them one by one.,1990,7.1,"Comedy, Horror            "
The Family Man,125,"    A fast-lane investment broker, offered the opportunity to see how the other half lives, wakes up to find that his sports car and girlfriend have become a mini-van and wife.",2000,6.8,"Comedy, Drama, Fantasy            "
Channel Zero,44,"    An anthology series based on popular Internet Creepypastas Candle Cove, The No-End House, Butcher's Block, and The Dream Door.",2018,7.2,"Drama, Horror, Mystery            "
Medium,60,    Suburban mom Allison DuBois attempts to balance family life with solving mysteries using her special gift. The dead send her visions of their deaths or other crimes while she sleeps.,2011,6.9,"Crime, Drama, Fantasy            "
The Apple Dumpling Gang,100,    Three orphan children strike gold in 1878 California.,1975,6.5,"Comedy, Family, Western            "
Continuum,45,    A detective from the year 2077 finds herself trapped in present day Vancouver and searching for ruthless criminals from the future.,2015,7.6,"Action, Sci-Fi, Thriller            "
Flash Gordon,111,    A football player and his friends travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,1980,6.5,"Action, Adventure, Sci-Fi            "
Monty Python's Life of Brian,94,"    Born on the original Christmas in the stable next door to Jesus, Brian of Nazareth spends his life being mistaken for a messiah.",1979,8.1,Comedy            
The 15:17 to Paris,94,    Americans discover a terrorist plot on a Paris-bound train.,2018,5.2,"Biography, Drama, Thriller            "
And Then There Were None,58,"    Ten strangers are invited to an island by a mysterious host, and start to get killed one by one. Could one of them be the killer?",2015,8.0,"Crime, Drama, Mystery            "
Body Heat,113,"    In the midst of a searing Florida heat wave, a woman persuades her lover, a small-town lawyer, to murder her rich husband.",1981,7.4,"Crime, Drama, Romance            "
Jonah Hex,81,"    The U.S. military makes a scarred bounty hunter with warrants on his own head an offer he cannot refuse: in exchange for his freedom, he must stop a terrorist who is ready to unleash Hell on Earth.",2010,4.7,"Action, Drama, Fantasy            "
Bad Santa,92,    A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,2003,7.0,"Comedy, Crime, Drama            "
Aladdin and the Return of Jafar,69,"    Jafar comes for revenge on Aladdin, using a foolish thief and Iago's treachery to find a way back into power.",1994,5.9,"Animation, Adventure, Comedy            "
Kramer vs. Kramer,105,"    Ted Kramer's wife leaves him, allowing for a lost bond to be rediscovered between Ted and his son, Billy. But a heated custody battle ensues over the divorced couple's son, deepening the wounds left by the separation.",1979,7.8,Drama            
S.W.A.T.,117,"    An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it.",2003,6.0,"Action, Adventure, Crime            "
Seven Seconds,60,    Tensions run high between African American citizens and Caucasian cops in Jersey City when a teenage African American boy is critically injured by a cop.,2018,7.7,"Crime, Drama            "
Beverly Hills Cop 4,60,    The plot is unknown.,0,0,"Action, Comedy            "
Frozen,93,"    Three skiers stranded on a chairlift are forced to make life-or-death choices, which prove more perilous than staying put and freezing to death.",2010,6.1,"Drama, Thriller            "
The Brothers Grimm,118,    Will and Jake Grimm are traveling con-artists who encounter a genuine fairy-tale curse which requires true courage instead of their usual bogus exorcisms.,2005,5.9,"Action, Adventure, Comedy            "
Scooby-Doo and Guess Who?,22,"    Scooby-Doo and the Mystery Inc. gang solve more mysteries together, each time with a different living, late or fictional celebrity guest.",2019,7.2,"Animation, Comedy, Family            "
Here Comes Hell,80,"    A 1930's dinner party descends into carnage, gore and demonic possession in Here Comes Hell, a genre-clashing horror comedy.",2019,4.8,"Comedy, Horror            "
Hall Pass,105,"    Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want.",2011,5.8,"Comedy, Romance            "
"Murder, My Sweet",95,"    After being hired to find an ex-con's former girlfriend, Philip Marlowe is drawn into a deeply complex web of mystery and deceit.",1944,7.6,"Crime, Drama, Film-Noir            "
Sex Tape,94,"    A married couple wake up to discover that the sex tape they made the evening before has gone missing, leading to a frantic search for its whereabouts.",2014,5.1,"Comedy, Romance            "
PAW Patrol,23,"    Led by a boy named Ryder, a team of six playful rescue dogs use their individual talents to protect the seaside town of Adventure Bay. The pups are occasionally joined by newer helpers: Cap'n Turbot, Robo-Dog, Everest, and Tracker.",2013,6.4,"Animation, Action, Adventure            "
Alien Resurrection,109,"    200 years after her death, Ellen Ripley is revived as a powerful human/alien hybrid clone. Along with a crew of space pirates, she must again battle the deadly aliens and stop them from reaching Earth.",1997,6.2,"Action, Horror, Sci-Fi            "
Welcome to Christmas,90,"    Resort developer Madison Lane (Finnigan) is tasked with finding a location for a new ski resort. While she's prepared to recommend the resort be placed in Mountain Park, her boss tells her ...                See full summary »",2018,6.5,"Family, Romance            "
The Muppets,103,    A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.,2011,7.1,"Adventure, Comedy, Family            "
Secret Obsession,97,"    Recuperating from trauma, Jennifer remains in danger as she returns to a life she doesn't remember.",2019,4.3,"Drama, Mystery, Thriller            "
The Object of My Affection,111,"    A pregnant New York City social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",1998,6.0,"Comedy, Drama, Romance            "
Heartbeat,50,"    The 1960s lives and adventures of the police constabulary, medical staff, and residents of Ashfordly and Aidensfield.",2010,6.8,"Drama, Comedy, Crime            "
A Cinderella Story,95,"    Routinely exploited by her wicked stepmother, the downtrodden Sam Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",2004,5.9,"Comedy, Family, Romance            "
Anaconda,89,"    A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",1997,4.8,"Action, Adventure, Horror            "
